11214,SCRIE
11419,Traffic
10027,Special Projects Inspection Team (SPIT)
10312,Derelict Vehicle
11418,Water System
11234,Noise - Vehicle
10305,Water System
11236,Dead Tree
11421,Asbestos
10016,Street Condition
11378,Bus Stop Shelter Placement
10305,Air Quality
11210,Traffic Signal Condition
10462,Broken Muni Meter
11694,General Construction/Plumbing
10462,Blocked Driveway
10306,Missed Collection (All Materials)
10301,Derelict Vehicle
11204,Overgrown Tree/Branches
11207,Graffiti
11363,Street Condition
10001,General Construction/Plumbing
10002,Noise
10306,Missed Collection (All Materials)
11208,Sanitation Condition
11694,Dead Tree
10468,Animal Abuse
10010,Street Condition
11236,Dead Tree
11234,Elevator
11232,Building/Use
10453,Sewer
10005,Noise
11203,Animal Abuse
11204,Damaged Tree
11219,Building/Use
10308,Building/Use
10301,Broken Muni Meter
11207,Building/Use
11220,Illegal Parking
11436,Street Condition
10002,Food Establishment
10306,Building/Use
11421,Building/Use
11206,Derelict Vehicle
10308,Street Condition
11222,Building/Use
11222,Building/Use
11378,Industrial Waste
11214,Broken Muni Meter
10468,SCRIE
10003,Water System
11218,Building/Use
11354,Consumer Complaint
11222,Building/Use
11427,Building/Use
10458,Illegal Parking
11210,Root/Sewer/Sidewalk Condition
11215,Building/Use
11210,Illegal Parking
10472,Street Condition
11354,Blocked Driveway
11354,Water System
11104,Water System
11354,Water System
10301,Traffic Signal Condition
10465,Noise
10304,Water System
10004,Taxi Complaint
10012,General Construction/Plumbing
11366,Noise
11366,Water System
11375,Dead Tree
11215,Special Enforcement
11239,Special Enforcement
10306,Special Projects Inspection Team (SPIT)
11355,Construction
10451,Special Enforcement
10005,Street Condition
10470,Water System
11101,Derelict Vehicles
10303,Water System
10451,Special Enforcement
11368,Blocked Driveway
11217,Noise
11212,Water System
10451,Special Enforcement
11203,Illegal Parking
11207,Hazardous Materials
11101,Derelict Vehicles
10013,Broken Muni Meter
11354,Street Condition
11414,Construction
11354,Traffic Signal Condition
11236,Recycling Enforcement
11355,Construction
10309,Illegal Parking
11236,Dead Tree
10306,Building/Use
11219,Special Projects Inspection Team (SPIT)
11219,Illegal Tree Damage
11377,Graffiti
11420,Dead Tree
11207,General Construction/Plumbing
11361,Root/Sewer/Sidewalk Condition
10305,Water System
11203,Dirty Conditions
10301,Sewer
10017,Taxi Complaint
11218,Unleashed Dog
10307,Illegal Tree Damage
10474,Street Light Condition
10314,Water Conservation
11379,Graffiti
11209,Street Condition
10020,Indoor Air Quality
11216,General Construction/Plumbing
11436,Overgrown Tree/Branches
10452,Elevator
11207,Damaged Tree
11364,Damaged Tree
11229,Broken Muni Meter
10451,Special Enforcement
11420,Dead Tree
11102,Sewer
10011,Water System
11238,Building/Use
10451,Special Enforcement
10314,Street Condition
10451,Special Enforcement
10451,Special Enforcement
10010,Street Condition
10016,Fire Safety Director - F58
10307,Derelict Vehicle
10451,Special Enforcement
10314,Water System
11104,Lead
11211,Asbestos
11378,Sanitation Condition
10307,Damaged Tree
10451,Special Enforcement
11105,Street Light Condition
10028,Dirty Conditions
11358,Missed Collection (All Materials)
11222,Missed Collection (All Materials)
10019,Water Conservation
11413,Construction
10031,Noise - Street/Sidewalk
10305,Vending
11213,Blocked Driveway
11106,SCRIE
11358,Curb Condition
11219,General Construction/Plumbing
10001,Broken Muni Meter
11222,Street Light Condition
10467,Water System
11230,Blocked Driveway
10453,Elevator
10009,Graffiti
11377,Street Condition
10468,Water System
10028,Dirty Conditions
11374,Maintenance or Facility
11236,Derelict Vehicle
11237,Taxi Complaint
11354,Damaged Tree
11220,Blocked Driveway
11420,Construction
11222,Broken Muni Meter
10474,Street Light Condition
11420,Damaged Tree
10468,Maintenance or Facility
11234,Building/Use
10003,General Construction/Plumbing
11101,Water System
11209,Illegal Parking
10305,Derelict Vehicle
10002,Broken Muni Meter
10013,General Construction/Plumbing
11377,Graffiti
10469,Dirty Conditions
11420,Animal Abuse
10163,Consumer Complaint
10309,Water System
10028,Water System
11357,Water System
11358,Broken Muni Meter
11235,SCRIE
10309,Street Condition
10301,Illegal Parking
11417,Dirty Conditions
10001,Water System
11378,Street Condition
11432,Building/Use
10312,Overgrown Tree/Branches
11385,Street Light Condition
11101,Broken Muni Meter
10312,Dead Tree
11355,Blocked Driveway
11205,Noise
10065,Homeless Person Assistance
10309,Street Condition
11214,Blocked Driveway
11203,Illegal Parking
11358,Street Condition
11434,Building/Use
11234,Derelict Vehicles
10003,Water System
11218,Consumer Complaint
10010,Indoor Air Quality
11102,Blocked Driveway
10314,Street Condition
10027,General Construction/Plumbing
11230,Overgrown Tree/Branches
11208,Building/Use
10003,Water System
10027,Broken Muni Meter
10472,Asbestos
11694,Consumer Complaint
11211,Street Condition
11377,Graffiti
11412,Dead Tree
10306,Sanitation Condition
11377,Graffiti
11205,Overgrown Tree/Branches
10467,DPR Internal
11377,Graffiti
11225,Root/Sewer/Sidewalk Condition
10305,Vacant Lot
10036,Missed Collection (All Materials)
10001,General Construction/Plumbing
11377,Graffiti
10033,Consumer Complaint
11358,Damaged Tree
11234,Plumbing
11237,Illegal Parking
11226,Hazardous Materials
11226,Air Quality
10312,Root/Sewer/Sidewalk Condition
11204,Building/Use
11355,SCRIE
11358,Overgrown Tree/Branches
11218,Maintenance or Facility
11412,Water System
10303,Street Light Condition
11374,Root/Sewer/Sidewalk Condition
11217,Derelict Vehicle
11358,Damaged Tree
11379,Root/Sewer/Sidewalk Condition
11433,Dirty Conditions
10065,Homeless Encampment
10065,Noise - Commercial
11414,Building/Use
10314,Street Condition
10011,Indoor Sewage
10465,Street Light Condition
11103,Water System
10312,Water Quality
11209,Indoor Air Quality
10314,Street Condition
10463,Street Condition
10304,Derelict Vehicles
11433,Root/Sewer/Sidewalk Condition
10011,School Maintenance
11422,Street Condition
11421,Noise
10011,Lead
11101,Street Sign - Dangling
11362,Root/Sewer/Sidewalk Condition
10303,General Construction/Plumbing
11226,SCRIE
11357,Sewer
10028,Water System
10307,Drinking
10461,Taxi Complaint
10312,Water System
10461,Street Condition
10453,Dirty Conditions
10454,Dirty Conditions
11378,General Construction/Plumbing
11235,General Construction/Plumbing
10011,Broken Muni Meter
10461,Fire Alarm - Addition
11226,Broken Muni Meter
11232,Consumer Complaint
11103,Consumer Complaint
11204,Sewer
10031,Lead
11357,Dirty Conditions
10011,School Maintenance
11238,Asbestos
11355,Root/Sewer/Sidewalk Condition
11226,Blocked Driveway
10453,Sewer
10310,Sewer
10010,Indoor Air Quality
11238,Blocked Driveway
10462,Street Condition
10461,Street Condition
10451,Missed Collection (All Materials)
11413,Street Light Condition
10312,Illegal Tree Damage
10469,Overgrown Tree/Branches
10462,Street Condition
10004,Consumer Complaint
10314,Missed Collection (All Materials)
11432,Street Condition
11432,General Construction/Plumbing
10463,Street Condition
11220,Noise
11367,Derelict Vehicles
11235,Elevator
11207,Street Condition
11358,Blocked Driveway
11234,Street Condition
11375,Traffic Signal Condition
11209,Street Condition
11369,Blocked Driveway
11365,Water System
10031,Noise - Helicopter
11377,Derelict Vehicle
10304,Derelict Vehicles
11364,Street Condition
10453,SCRIE
10466,Illegal Parking
11361,Street Condition
11385,Broken Muni Meter
11206,Damaged Tree
11236,Blocked Driveway
11421,Sewer
10012,Taxi Complaint
11355,General Construction/Plumbing
11235,Sidewalk Condition
10032,Maintenance or Facility
11435,Missed Collection (All Materials)
10065,Noise
10304,Derelict Vehicles
10128,Noise - Helicopter
11375,Lead
10040,SCRIE
11233,General Construction/Plumbing
10312,Noise - Vehicle
11105,Street Light Condition
10461,Root/Sewer/Sidewalk Condition
11231,Illegal Parking
11236,Dead Tree
11378,Street Condition
11357,Damaged Tree
11230,Illegal Parking
11375,Street Light Condition
11373,Street Condition
10011,Street Condition
11432,Damaged Tree
11105,Water System
10017,Noise
10301,Sanitation Condition
10469,Sanitation Condition
11231,Street Light Condition
10464,Street Condition
11691,Construction
10025,SCRIE
10005,Fire Safety Director - F58
10462,Building/Use
11101,Street Condition
10301,Dirty Conditions
11104,Water System
10017,Other Enforcement
11364,Street Light Condition
11364,Street Light Condition
11416,Traffic Signal Condition
11413,Street Light Condition
11220,Sidewalk Condition
11418,Sanitation Condition
11413,Street Light Condition
11434,Street Light Condition
11413,Street Light Condition
10028,Broken Muni Meter
11414,Dead Tree
11434,Illegal Parking
11434,Street Condition
11413,Street Light Condition
11378,Water System
11354,Street Light Condition
11433,Street Condition
11236,Blocked Driveway
11358,Street Light Condition
11210,Sanitation Condition
11358,Street Light Condition
10012,Missed Collection (All Materials)
11354,Street Light Condition
11201,Illegal Parking
10021,General Construction/Plumbing
11412,Street Light Condition
11367,Street Light Condition
11429,Street Light Condition
11372,Dead Tree
11375,Derelict Vehicle
11419,Root/Sewer/Sidewalk Condition
11367,Street Light Condition
11367,Street Light Condition
11367,Street Light Condition
11225,Sewer
10021,General Construction/Plumbing
11375,Building/Use
11435,Street Light Condition
11419,Street Light Condition
10314,Water System
10461,Street Light Condition
11356,Overgrown Tree/Branches
11416,Illegal Parking
11435,Street Light Condition
11436,Street Light Condition
11436,Street Light Condition
11368,Dead Tree
11427,Building/Use
10007,Street Condition
11101,Illegal Parking
10309,Traffic Signal Condition
11201,Noise
11375,Street Light Condition
11207,Traffic
11414,Street Sign - Damaged
11385,Damaged Tree
11379,Street Light Condition
11693,Street Light Condition
11379,Street Light Condition
11417,Dead Tree
10022,Building/Use
11385,Street Light Condition
11104,Construction
10304,Street Condition
11385,Damaged Tree
11385,Building/Use
11230,Street Sign - Damaged
11216,Illegal Parking
11236,Overgrown Tree/Branches
11366,Street Light Condition
11423,Street Light Condition
11366,Street Light Condition
11221,General Construction/Plumbing
11221,Illegal Parking
11434,Street Condition
11101,Street Light Condition
11101,Street Light Condition
10471,Missed Collection (All Materials)
10474,Street Condition
11377,Graffiti
11101,Street Light Condition
11101,Street Light Condition
11414,Street Light Condition
11238,Illegal Parking
11201,Graffiti
11217,Blocked Driveway
11235,Derelict Vehicle
10466,Derelict Vehicle
11362,Consumer Complaint
10002,Water System
11420,Street Light Condition
11206,Dirty Conditions
11369,Street Light Condition
10011,School Maintenance
11377,Graffiti
10011,Broken Muni Meter
11364,Air Quality
11104,Sewer
10302,Noise
10459,General Construction/Plumbing
10306,Boilers
11377,Graffiti
10466,Homeless Encampment
11377,Graffiti
10011,Sanitation Condition
10302,Street Condition
11234,General Construction/Plumbing
11427,Consumer Complaint
11377,Graffiti
11236,Street Condition
10466,Street Condition
11377,Graffiti
10304,Blocked Driveway
11101,Smoking
10003,Missed Collection (All Materials)
11419,Sewer
10004,Sewer
10452,Noise
10013,Street Light Condition
10304,Derelict Vehicles
11377,Graffiti
11214,Dirty Conditions
10473,Street Condition
11221,General Construction/Plumbing
11106,Overgrown Tree/Branches
11208,Sanitation Condition
10310,Missed Collection (All Materials)
11207,Water System
10463,Street Condition
11231,General Construction/Plumbing
11356,Illegal Parking
11221,Sewer
11377,Graffiti
11374,Blocked Driveway
10456,Graffiti
11377,Graffiti
11412,Derelict Vehicles
11367,Building/Use
10471,Street Condition
11234,Sanitation Condition
11356,Derelict Vehicles
10032,Water System
11378,Overgrown Tree/Branches
11436,Blocked Driveway
11231,Street Sign - Dangling
11238,Asbestos
11413,Street Sign - Dangling
10314,Street Condition
11236,Street Condition
11103,Blocked Driveway
11368,Dead Tree
11385,Broken Muni Meter
10019,Broken Muni Meter
10032,Water System
10454,Vacant Lot
10002,Illegal Parking
10463,Illegal Parking
10031,Illegal Parking
10451,Blocked Driveway
11368,Construction
10457,Illegal Parking
10022,General Construction/Plumbing
10002,Derelict Bicycle
10023,Air Quality
11223,Animal Abuse
10459,Illegal Parking
10467,Street Sign - Dangling
11364,Blocked Driveway
11423,Illegal Parking
10016,Fire Safety Director - F58
10022,Other Enforcement
10305,Street Light Condition
10471,Water Conservation
11232,Asbestos
11209,Blocked Driveway
11358,Illegal Parking
10302,Street Condition
11203,Street Condition
10024,Indoor Air Quality
10032,Noise - Helicopter
11249,Air Quality
10016,Elevator
11691,Damaged Tree
11357,Dead Tree
11104,Vending
10011,Broken Muni Meter
11435,Consumer Complaint
10463,Sanitation Condition
10029,Indoor Air Quality
10011,Illegal Parking
11372,Street Condition
11355,Blocked Driveway
11234,Derelict Vehicle
10301,Dirty Conditions
11421,Street Light Condition
11375,Sewer
10006,General Construction/Plumbing
10310,Damaged Tree
10003,Root/Sewer/Sidewalk Condition
11216,Water System
11373,Dirty Conditions
11212,Derelict Vehicles
11366,Plumbing
11423,Missed Collection (All Materials)
11377,Graffiti
11218,Water System
11377,Derelict Vehicles
10463,Cranes and Derricks
11377,Graffiti
11377,Graffiti
11414,Damaged Tree
11377,Graffiti
11203,Street Condition
10025,Street Condition
11232,Missed Collection (All Materials)
11377,Graffiti
10033,Elevator
10019,Broken Muni Meter
11377,Graffiti
11355,Construction
10003,Water System
10025,Street Condition
10472,Asbestos
11232,Missed Collection (All Materials)
11219,Blocked Driveway
10031,Asbestos
10040,Street Condition
11377,Graffiti
10001,Dirty Conditions
10307,Sanitation Condition
11368,Dirty Conditions
11214,Water System
11218,Sewer
11211,Maintenance or Facility
10019,Taxi Complaint
11427,Street Condition
11204,Broken Muni Meter
11208,Sewer
10471,Taxi Complaint
11226,Maintenance or Facility
10452,Bridge Condition
10312,Street Condition
11426,Traffic Signal Condition
11226,Blocked Driveway
10026,SCRIE
11375,Consumer Complaint
10457,Sanitation Condition
10010,Noise - Commercial
11218,Curb Condition
10309,Missed Collection (All Materials)
11357,Street Condition
11219,Street Condition
11357,Street Condition
11218,Senior Center Complaint
10014,Fire Safety Director - F58
10009,Animal Abuse
11385,Industrial Waste
11212,Sewer
10025,Street Condition
10463,Street Condition
11360,Street Condition
10472,Sanitation Condition
10029,Noise
11218,Street Sign - Damaged
11379,Illegal Tree Damage
11219,Street Condition
10003,Illegal Parking
10018,Taxi Complaint
11214,Street Light Condition
10002,Sanitation Condition
10467,Graffiti
11233,Illegal Parking
10029,Maintenance or Facility
11217,Air Quality
11434,Sewer
10016,Recycling Enforcement
10019,Noise
10038,General Construction/Plumbing
11377,Street Condition
11223,Sidewalk Condition
11357,Noise
11218,Street Sign - Missing
11213,General Construction/Plumbing
11692,Boilers
10009,Taxi Complaint
10023,Vending
11355,Construction
11105,Dirty Conditions
11423,Blocked Driveway
11375,Dead Tree
11360,Dead Tree
10475,Indoor Air Quality
11101,Blocked Driveway
10306,Missed Collection (All Materials)
10011,Sewer
10003,Water System
11378,Street Condition
11366,Water System
10459,Sewer
10314,Sanitation Condition
11220,Street Light Condition
10018,Fire Alarm - New System
11211,Highway Condition
11103,General Construction/Plumbing
11354,Illegal Parking
11433,Water System
11201,Sanitation Condition
11385,Building/Use
11420,Curb Condition
11435,Street Condition
10019,Traffic
10040,Noise - Street/Sidewalk
11233,Root/Sewer/Sidewalk Condition
11208,Blocked Driveway
10314,Overgrown Tree/Branches
11211,Dirty Conditions
10021,Special Projects Inspection Team (SPIT)
10013,Indoor Sewage
10025,Illegal Parking
11104,Street Condition
11430,Street Condition
10312,Water System
11217,Noise
11378,Sewer
10040,Noise
11225,Missed Collection (All Materials)
11105,Other Enforcement
10029,School Maintenance
11360,General Construction/Plumbing
10012,Fire Alarm - Reinspection
11205,General Construction/Plumbing
11236,Illegal Parking
11433,School Maintenance
11222,Highway Condition
11225,Missed Collection (All Materials)
11204,Overgrown Tree/Branches
10002,Taxi Complaint
11433,Construction
10306,Traffic Signal Condition
11368,Damaged Tree
11423,Broken Muni Meter
10027,Illegal Parking
11101,Derelict Vehicles
11203,Street Condition
11219,Street Condition
10306,Street Condition
10469,Damaged Tree
11385,Sewer
11208,Street Sign - Damaged
10002,Boilers
11230,Damaged Tree
11358,Street Condition
11368,Sanitation Condition
11420,Sewer
11215,Broken Muni Meter
11106,Blocked Driveway
11436,Water Quality
11219,Street Condition
11369,Street Light Condition
11219,Sanitation Condition
11208,Maintenance or Facility
11385,Sewer
11206,Missed Collection (All Materials)
11211,General Construction/Plumbing
11106,Illegal Parking
11219,Street Condition
11215,Illegal Tree Damage
10023,Noise
11372,Water System
11209,Blocked Driveway
11229,Blocked Driveway
11378,Street Condition
11234,Missed Collection (All Materials)
11379,Street Light Condition
11101,Illegal Parking
11203,Blocked Driveway
10016,DOF Parking - Tax Exemption
11375,Illegal Tree Damage
11365,Overgrown Tree/Branches
10307,Missed Collection (All Materials)
10017,Noise - Street/Sidewalk
11214,Water System
10303,Street Condition
11208,Noise
10018,Traffic
10033,Food Poisoning
10306,School Maintenance
11210,Damaged Tree
11378,General Construction/Plumbing
11236,General Construction/Plumbing
11373,Broken Muni Meter
11102,Consumer Complaint
11368,Blocked Driveway
11215,Taxi Complaint
10010,Street Condition
11233,Sewer
11230,Illegal Parking
11213,Root/Sewer/Sidewalk Condition
11355,Illegal Parking
11378,Blocked Driveway
11694,Street Light Condition
10007,Street Light Condition
10036,Noise
11102,Air Quality
10306,Overgrown Tree/Branches
10004,Consumer Complaint
11211,Noise - Vehicle
11372,Water System
10019,Water Conservation
10032,Root/Sewer/Sidewalk Condition
10454,Illegal Parking
11238,Street Condition
10312,Air Quality
11231,Missed Collection (All Materials)
10309,Street Condition
11105,Noise - Vehicle
11435,Derelict Vehicle
10451,Overgrown Tree/Branches
11217,Noise
11356,Street Condition
11222,Street Condition
11413,Water System
11221,Dirty Conditions
10304,Sanitation Condition
10016,Non-Residential Heat
11211,Building/Use
11385,Maintenance or Facility
11375,Blocked Driveway
11210,Overgrown Tree/Branches
11218,SCRIE
10019,Special Projects Inspection Team (SPIT)
11372,Building/Use
11373,Street Condition
11229,Blocked Driveway
10309,Water System
11229,Street Condition
10011,Sidewalk Condition
11218,Broken Muni Meter
11368,Water System
10018,Air Quality
11414,Overgrown Tree/Branches
11360,Dead Tree
11416,Traffic Signal Condition
11367,Traffic Signal Condition
11207,Blocked Driveway
11230,Elevator
11234,Root/Sewer/Sidewalk Condition
11373,Food Poisoning
11220,Sewer
10001,Water System
10312,Maintenance or Facility
11204,Missed Collection (All Materials)
11249,Traffic Signal Condition
11201,Street Condition
11217,Broken Muni Meter
11225,Derelict Vehicles
10467,Unleashed Dog
11691,Sewer
11417,Construction
11358,Damaged Tree
10009,Street Condition
11360,Street Light Condition
11211,Plumbing
11218,Street Sign - Damaged
11378,Building/Use
11235,Illegal Parking
11365,Missed Collection (All Materials)
10309,Water System
10309,Dirty Conditions
11361,Sewer
11418,Construction
10462,Animal in a Park
11208,Blocked Driveway
11213,Building/Use
10017,Sanitation Condition
10304,Illegal Parking
11385,Blocked Driveway
11201,Consumer Complaint
10309,Dirty Conditions
10467,Dirty Conditions
11364,Missed Collection (All Materials)
11231,Hazardous Materials
10467,Street Condition
10016,Noise - Street/Sidewalk
11375,Animal in a Park
11218,Street Sign - Damaged
11235,Dead Tree
11215,Missed Collection (All Materials)
11416,Missed Collection (All Materials)
11233,Sewer
11216,Street Light Condition
10017,Taxi Complaint
11432,Street Condition
11373,Construction
10314,SCRIE
11219,Illegal Parking
10075,Broken Muni Meter
11420,Root/Sewer/Sidewalk Condition
10474,Street Condition
11372,Street Condition
11375,Broken Muni Meter
11423,Street Condition
10305,Consumer Complaint
11414,Dead Tree
11205,Noise
10012,For Hire Vehicle Complaint
10305,Street Condition
11210,Street Condition
11223,Blocked Driveway
10466,Street Condition
10302,Consumer Complaint
11210,Root/Sewer/Sidewalk Condition
11101,Water System
11435,Special Enforcement
11204,Blocked Driveway
10306,Street Condition
10128,Missed Collection (All Materials)
11102,Other Enforcement
10314,Food Poisoning
11414,General Construction/Plumbing
11214,Street Light Condition
10128,Missed Collection (All Materials)
11211,Building/Use
11218,Street Sign - Damaged
10303,Noise
11354,Illegal Parking
10452,Elevator
11218,Electrical
10002,Illegal Parking
11363,Street Condition
11210,Noise
11221,Street Light Condition
11207,Illegal Parking
11212,Street Condition
10305,Derelict Vehicle
11221,Street Light Condition
11221,Street Light Condition
10040,Missed Collection (All Materials)
11207,Building/Use
11201,Violation of Park Rules
11221,Street Light Condition
11225,Derelict Vehicles
11415,Street Light Condition
11216,Street Light Condition
10012,Vending
11235,Illegal Parking
10467,Dirty Conditions
10306,Missed Collection (All Materials)
11104,Blocked Driveway
11418,Street Condition
11418,Street Sign - Missing
11234,Street Sign - Dangling
11218,Dirty Conditions
10459,General Construction/Plumbing
11207,Sidewalk Condition
11423,Illegal Parking
10457,General Construction/Plumbing
10036,Asbestos
11216,Dirty Conditions
11412,Water System
11224,Industrial Waste
11377,Sewer
11412,Missed Collection (All Materials)
11224,Street Condition
11234,Overgrown Tree/Branches
11218,Special Projects Inspection Team (SPIT)
11236,Dead Tree
11225,Derelict Vehicles
10025,Dirty Conditions
10306,Hazardous Materials
11385,Blocked Driveway
10312,Overgrown Tree/Branches
11206,General Construction/Plumbing
10009,Illegal Parking
11414,Homeless Encampment
10470,Street Condition
11206,Graffiti
11417,Damaged Tree
11370,Illegal Tree Damage
10314,Traffic Signal Condition
10065,Air Quality
10001,Elevator
11234,Street Condition
11214,Graffiti
11216,Sanitation Condition
11378,Street Condition
10029,Street Condition
10307,Root/Sewer/Sidewalk Condition
11203,Sanitation Condition
11432,Sewer
10470,Street Condition
11434,Derelict Vehicle
11435,Street Condition
10065,General Construction/Plumbing
11414,Derelict Vehicles
11231,Sidewalk Condition
11226,Elevator
10458,Missed Collection (All Materials)
11433,Dirty Conditions
11421,Blocked Driveway
11421,Illegal Parking
11101,Derelict Vehicles
11225,General Construction/Plumbing
11691,Street Condition
10301,Street Condition
10467,Dead Tree
11691,Street Condition
11212,Missed Collection (All Materials)
11212,Missed Collection (All Materials)
11206,General Construction/Plumbing
10455,Illegal Parking
10035,Litter Basket / Request
11203,Noise
10002,Noise
11225,General Construction/Plumbing
10013,Street Sign - Dangling
10012,Noise
11221,Damaged Tree
11211,Noise - Commercial
11364,General Construction/Plumbing
11208,Derelict Vehicle
10065,Noise
11232,Root/Sewer/Sidewalk Condition
11374,Root/Sewer/Sidewalk Condition
11385,General Construction/Plumbing
11365,Missed Collection (All Materials)
10025,Taxi Complaint
10306,Street Condition
11040,Blocked Driveway
11375,Illegal Parking
11231,Air Quality
10306,Derelict Vehicles
10461,Street Light Condition
11226,Blocked Driveway
10038,Industrial Waste
10003,Missed Collection (All Materials)
11417,Missed Collection (All Materials)
11421,Blocked Driveway
11367,Noise
10461,Dirty Conditions
11218,Dead Tree
11414,Overgrown Tree/Branches
10456,Water System
10003,Missed Collection (All Materials)
10306,Dead Tree
10019,Vending
11413,Street Sign - Dangling
11370,Water System
11208,Blocked Driveway
11219,Illegal Parking
11219,Traffic Signal Condition
11375,Elevator
11209,Street Condition
10462,Blocked Driveway
11413,Street Sign - Missing
10314,Noise
11429,Water System
11203,Overgrown Tree/Branches
11223,Illegal Parking
11411,Street Condition
11218,Missed Collection (All Materials)
11211,Dirty Conditions
11223,Damaged Tree
11354,Blocked Driveway
10306,Street Condition
11385,Dirty Conditions
10001,Sidewalk Condition
11435,Traffic
11225,Street Condition
11385,Dirty Conditions
11413,Street Sign - Dangling
11219,Derelict Vehicles
11377,Dirty Conditions
11203,Blocked Driveway
11238,Animal Abuse
10019,Vending
11222,Illegal Parking
11219,Derelict Vehicles
11228,Water System
11217,Consumer Complaint
11229,Derelict Vehicles
11219,Derelict Vehicles
10012,Maintenance or Facility
11226,Noise
11417,Derelict Vehicle
10017,Taxi Complaint
11218,Blocked Driveway
11379,Other Enforcement
11222,Building/Use
11235,Derelict Vehicles
10458,Traffic Signal Condition
11362,Street Condition
11419,Blocked Driveway
10013,IGR
10013,Sewer
11004,Noise
10305,Water Conservation
11222,Industrial Waste
11414,Dead Tree
11236,Blocked Driveway
11756-0215,Consumer Complaint
10459,Street Condition
11434,Damaged Tree
10463,General Construction/Plumbing
11230,Dirty Conditions
10314,Sanitation Condition
11105,Building/Use
10463,Building/Use
10010,Noise
10018,General Construction/Plumbing
10065,Noise - Commercial
10310,Dirty Conditions
10469,Blocked Driveway
11374,Dirty Conditions
11377,Blocked Driveway
10459,Sewer
11205,Dirty Conditions
11366,Street Condition
11103,Blocked Driveway
11215,Animal in a Park
11434,Street Condition
10456,Dirty Conditions
10019,Noise
10012,Street Condition
11385,Damaged Tree
11233,Sewer
11232,Street Condition
10470,Sanitation Condition
11228,Illegal Parking
10028,Dirty Conditions
11434,Street Condition
10301,Street Sign - Damaged
11421,Animal Abuse
11231,General Construction/Plumbing
10301,Street Sign - Damaged
10025,Illegal Parking
11421,Building/Use
11691,Sewer
10308,Noise
10457,Other Enforcement
10032,Street Condition
10314,Illegal Parking
11206,Street Sign - Missing
11421,General Construction/Plumbing
11208,Illegal Parking
10025,Water System
10025,Smoking
11226,Blocked Driveway
10014,Damaged Tree
11418,Blocked Driveway
10302,Overgrown Tree/Branches
10027,Noise
11221,Dirty Conditions
10305,Water Conservation
11433,Blocked Driveway
10011,Street Condition
11373,Food Poisoning
11001,Illegal Parking
11433,Sewer
11206,Illegal Parking
10466,Building/Use
11222,Derelict Bicycle
11222,Derelict Bicycle
10036,Indoor Air Quality
10304,Street Condition
10301,Street Condition
11206,Other Enforcement
10305,Street Condition
10305,Street Condition
10304,Street Condition
10301,Street Condition
10301,Street Condition
10002,Street Condition
10009,Taxi Complaint
11229,Food Establishment
11201,Street Condition
11234,Illegal Parking
11423,Sanitation Condition
11230,Graffiti
11230,Graffiti
10460,Dirty Conditions
10036,Water Conservation
11204,Sanitation Condition
10001,Sanitation Condition
10065,Noise
11432,Damaged Tree
10033,Noise
10305,Blocked Driveway
11101,Noise
11223,Graffiti
10467,Illegal Parking
11210,Graffiti
11230,Graffiti
11230,Graffiti
11230,Graffiti
11208,Street Condition
10038,Noise - Commercial
11230,Graffiti
10029,Graffiti
11414,Sanitation Condition
11231,Graffiti
10312,Derelict Vehicles
10028,Blocked Driveway
11214,Illegal Parking
11435,Highway Condition
11432,Blocked Driveway
11233,Blocked Driveway
10312,Dead Tree
10128,Traffic
10128,Noise
11221,Blocked Driveway
10457,Blocked Driveway
10014,Sewer
11223,Water System
11414,Sewer
10011,Sewer
10022,Sewer
11211,Noise
11362,Sewer
10014,Water System
11693,Sewer
11233,Sewer
10003,Sewer
10003,Sewer
11233,Water System
11232,Sewer
10024,Water System
11226,Sewer
10018,Sewer
11203,Sewer
10457,Traffic Signal Condition
10023,Street Condition
10462,Blocked Driveway
11102,Blocked Driveway
11101,Blocked Driveway
11104,Blocked Driveway
10475,Illegal Parking
11201,Noise
10017,Water System
10022,Street Condition
10470,Street Condition
11205,Noise
11234,Illegal Parking
11229,Damaged Tree
11203,Water System
10452,Street Condition
11207,Street Light Condition
11207,Street Sign - Damaged
11207,Street Light Condition
11207,Street Light Condition
10019,Noise
11369,Traffic Signal Condition
11207,Street Light Condition
11222,Blocked Driveway
11207,Street Light Condition
11433,Street Condition
11201,Noise
10023,Noise
10469,Illegal Parking
10019,Noise
11354,Blocked Driveway
11369,Traffic Signal Condition
10003,Noise
10459,Food Establishment
10021,Food Establishment
10029,Noise
11357,Highway Condition
10468,Street Condition
10312,General Construction/Plumbing
11216,Blocked Driveway
11101,Building/Use
10312,Building/Use
10036,Noise - Commercial
11379,Illegal Parking
10472,Boilers
11218,Blocked Driveway
10002,Taxi Complaint
10002,Taxi Complaint
11357,Traffic Signal Condition
10040,Noise - Commercial
10469,Graffiti
10469,Graffiti
11357,Derelict Vehicles
10002,Taxi Complaint
11210,Traffic Signal Condition
10010,Noise
11204,Taxi Complaint
10455,Noise - Commercial
10472,Boilers
11211,Noise
11226,Blocked Driveway
10032,Noise - Street/Sidewalk
11205,Illegal Parking
11377,Noise - Vehicle
10012,Noise - Vehicle
10011,Noise
11435,Noise
11205,Illegal Parking
11208,Blocked Driveway
10470,Blocked Driveway
11217,Noise
10003,Found Property
10032,Noise - Street/Sidewalk
